CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
PS1501,,,,CE05MOAS-GL383-00-ENG000000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,OL000369,44.67593,-124.30243,,,,
PS1501,,,,CE05MOAS-GL383-01-PARADM000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-PARADM-50162,44.67593,-124.30243,,,,
PS1501,,,,CE05MOAS-GL383-02-FLORTM000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-FLORTM-03188,44.67593,-124.30243,,,,
PS1501,,,,CE05MOAS-GL383-03-ADCPAM000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-ADCPAM-49982,44.67593,-124.30243,,,,
PS1501,,,,CE05MOAS-GL383-04-DOSTAM000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-DOSTAM-00194,44.67593,-124.30243,,,,
PS1501,,,,CE05MOAS-GL383-05-CTDGVM000,1,1,2015-01-21T20:28:00,2015-03-13T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-CTDGVM-09060,44.67593,-124.30243,,,,
PS1508,,,,CE05MOAS-GL383-00-ENG000000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,OL000369,44.67797,-124.17047,,,,
PS1508,,,,CE05MOAS-GL383-01-PARADM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-PARADM-50162,44.67797,-124.17047,,,,
PS1508,,,,CE05MOAS-GL383-02-FLORTM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-FLORTM-03188,44.67797,-124.17047,,,,
PS1508,,,,CE05MOAS-GL383-03-ADCPAM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-ADCPAM-49982,44.67797,-124.17047,,,,
PS1508,,,,CE05MOAS-GL383-04-DOSTAM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-DOSTAM-00194,44.67797,-124.17047,,,,
PS1508,,,,CE05MOAS-GL383-05-CTDGVM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,CGVCE-05MOAS-00000,A00471,CGINS-CTDGVM-09060,44.67797,-124.17047,,,,
