serial,name,value,notes
16-50019,CC_a0,1.23789656e-003,
16-50019,CC_a1,2.77550317e-004,
16-50019,CC_a2,-1.43966429e-006,
16-50019,CC_a3,1.94569991e-007,
16-50019,CC_cpcor,-9.57000000e-008,
16-50019,CC_ctcor,3.2500e-006,
16-50019,CC_g,-1.00146839e+000,
16-50019,CC_h,1.43494319e-001,
16-50019,CC_i,-1.75912101e-004,
16-50019,CC_j,3.51990916e-005,
16-50019,CC_pa0,1.09633349e-001,
16-50019,CC_pa1,1.54710882e-003,
16-50019,CC_pa2,4.50856891e-012,
16-50019,CC_ptca0,5.25470517e+005,
16-50019,CC_ptca1,5.53049419e+000,
16-50019,CC_ptca2,-1.05694521e-001,
16-50019,CC_ptcb0,2.50478750e+001,
16-50019,CC_ptcb1,-2.50000000e-005,
16-50019,CC_ptcb2,0.00000000e+000,
16-50019,CC_ptempa0,-6.62198537e+001,
16-50019,CC_ptempa1,5.28305268e+001,
16-50019,CC_ptempa2,-5.28676109e-001,
16-50019,CC_offset,0,
16-50019,CC_frequency_offset,-5.102415e-001,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_oxygen_signal_slope,4.285974e-001,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_residual_temperature_correction_factor_a,-2.618080e-003,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_residual_temperature_correction_factor_b,1.204364e-004,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_residual_temperature_correction_factor_c,-1.380454e-006,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_residual_temperature_correction_factor_e,3.600000e-002,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
16-50019,CC_voltage_offset,-5.102415e-001,copied from DOFSTA/ATOSU-58694-00004__20190904.csv SN 43-2853
