serial,name,value,notes
16-50122,CC_a0,1.25492190e-003,
16-50122,CC_a1,2.73834352e-004,
16-50122,CC_a2,-1.09817990e-006,
16-50122,CC_a3,1.79638901e-007,
16-50122,CC_cpcor,-9.57e-08,
16-50122,CC_ctcor,3.25e-06,
16-50122,CC_g,-1.01727723e+000,
16-50122,CC_h,1.60490914e-001,
16-50122,CC_i,-1.81237897e-004,
16-50122,CC_j,3.78799316e-005,
16-50122,CC_pa0,1.77572861e-001,
16-50122,CC_pa1,1.54882849e-003,
16-50122,CC_pa2,6.72411689e-012,
16-50122,CC_ptca0,5.24288014e+005,
16-50122,CC_ptca1,2.60410218e+000,
16-50122,CC_ptca2,1.32737307e-001,
16-50122,CC_ptcb0,2.48492500e+001,
16-50122,CC_ptcb1,2.50000000e-004,
16-50122,CC_ptcb2,0,
16-50122,CC_ptempa0,-8.06223224e+001,
16-50122,CC_ptempa1,4.58098732e+001,
16-50122,CC_ptempa2,5.53199112e-002,
16-50122,CC_offset,0,
16-50122,CC_oxygen_signal_slope,4.178511e-001,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_residual_temperature_correction_factor_a,-3.665260e-003,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_residual_temperature_correction_factor_b,2.124651e-004,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_residual_temperature_correction_factor_c,-3.253437e-006,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_residual_temperature_correction_factor_e,3.600000e-002,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_voltage_offset,-4.862023e-001,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
16-50122,CC_frequency_offset,-4.862023e-001,copied from DOFSTA/ATAPL-58694-00006__20170120.csv SN 43-3164
